"sample","when","hour","decimalDate","stringDate","T_10ft","T_140ft","T_soil","hum_10ft","hum_140ft","precip","pressure","order"
2,2017-09-19 04:00:00,21,261.875,"Mon Sep 18 2017",11.18,11.03,19.82,100,85.1,0,863,852
2,2017-09-19 04:15:00,21.25,261.885,"Mon Sep 18 2017",11.17,11.04,19.82,100,84.5,0,863,853
2,2017-09-19 04:30:00,21.5,261.896,"Mon Sep 18 2017",11.09,10.66,19.83,100,90.7,0,863,854
2,2017-09-19 04:45:00,21.75,261.906,"Mon Sep 18 2017",11.22,10.48,19.84,100,94,0,863,855
2,2017-09-19 05:00:00,22,261.917,"Mon Sep 18 2017",11.19,10.39,19.85,100,94.8,0,863,856
2,2017-09-19 05:15:00,22.25,261.927,"Mon Sep 18 2017",11.08,10.22,19.85,100,95.4,0,863,857
2,2017-09-19 05:30:00,22.5,261.938,"Mon Sep 18 2017",10.84,9.85,19.85,100,95.7,0,863,858
2,2017-09-19 05:45:00,22.75,261.948,"Mon Sep 18 2017",10.39,9.54,19.86,100,96.1,0,863,859
2,2017-09-19 06:00:00,23,261.958,"Mon Sep 18 2017",10.12,9.24,19.86,100,96.3,0,863,860
2,2017-09-19 06:15:00,23.25,261.969,"Mon Sep 18 2017",9.77,8.94,19.84,100,96.5,0,863,861
2,2017-09-19 06:30:00,23.5,261.979,"Mon Sep 18 2017",9.52,8.69,19.86,100,96.7,0,863,862
2,2017-09-19 06:45:00,23.75,261.99,"Mon Sep 18 2017",9.22,8.4,19.86,100,96.8,0,863,863
2,2017-09-19 07:00:00,0,262,"Tue Sep 19 2017",9.12,8.34,19.86,100,96.9,0,863,864
2,2017-09-19 07:15:00,0.25,262.01,"Tue Sep 19 2017",9.05,8.46,19.87,100,97.1,0,863,865
2,2017-09-19 07:30:00,0.5,262.021,"Tue Sep 19 2017",9.07,8.55,19.86,100,97.4,0,863,866
2,2017-09-19 07:45:00,0.75,262.031,"Tue Sep 19 2017",9.18,8.8,19.86,100.2,97.6,0,863,867
2,2017-09-19 08:00:00,1,262.042,"Tue Sep 19 2017",9.34,8.94,19.85,100.2,97.8,0,864,868
2,2017-09-19 08:15:00,1.25,262.052,"Tue Sep 19 2017",9.4,8.94,19.85,100.9,97.9,0,864,869
2,2017-09-19 08:30:00,1.5,262.062,"Tue Sep 19 2017",9.4,8.97,19.84,101.1,98,0,863,870
2,2017-09-19 08:45:00,1.75,262.073,"Tue Sep 19 2017",9.48,9.03,19.84,100.8,98.1,0,863,871
2,2017-09-19 09:00:00,2,262.083,"Tue Sep 19 2017",9.5,9.04,19.83,101,98.2,0,863,872
2,2017-09-19 09:15:00,2.25,262.094,"Tue Sep 19 2017",9.47,9,19.82,100,98.2,0,863,873
2,2017-09-19 09:30:00,2.5,262.104,"Tue Sep 19 2017",9.31,8.89,19.82,100,98.3,0,863,874
2,2017-09-19 09:45:00,2.75,262.115,"Tue Sep 19 2017",9.15,8.77,19.81,100,98.4,0,863,875
2,2017-09-19 10:00:00,3,262.125,"Tue Sep 19 2017",8.83,8.58,19.81,100,98.4,0,863,876
2,2017-09-19 10:15:00,3.25,262.135,"Tue Sep 19 2017",8.57,8.65,19.81,100,98.4,0,863,877
2,2017-09-19 10:30:00,3.5,262.146,"Tue Sep 19 2017",8.41,8.78,19.79,100,98.5,0,863,878
2,2017-09-19 10:45:00,3.75,262.156,"Tue Sep 19 2017",8.34,8.78,19.78,100.1,98.5,0,863,879
2,2017-09-19 11:00:00,4,262.167,"Tue Sep 19 2017",8.29,8.73,19.77,100.4,98.5,0,864,880
2,2017-09-19 11:15:00,4.25,262.177,"Tue Sep 19 2017",8.04,8.51,19.77,100.1,98.4,0,864,881
2,2017-09-19 11:30:00,4.5,262.188,"Tue Sep 19 2017",7.83,8.16,19.75,100,98.3,0,864,882
2,2017-09-19 11:45:00,4.75,262.198,"Tue Sep 19 2017",7.61,7.97,19.75,100.5,98.1,0,864,883
2,2017-09-19 12:00:00,5,262.208,"Tue Sep 19 2017",7.36,7.86,19.72,100.4,97.9,0,864,884
2,2017-09-19 12:15:00,5.25,262.219,"Tue Sep 19 2017",7.21,7.62,19.72,101.8,97.7,0,864,885
2,2017-09-19 12:30:00,5.5,262.229,"Tue Sep 19 2017",6.998,7.41,19.7,100.6,97.4,0,864,886
2,2017-09-19 12:45:00,5.75,262.24,"Tue Sep 19 2017",6.805,7.14,19.67,106.5,96,0,864,887
2,2017-09-19 13:00:00,6,262.25,"Tue Sep 19 2017",6.63,7.23,19.68,106.3,91.1,0,864,888
2,2017-09-19 13:15:00,6.25,262.26,"Tue Sep 19 2017",6.698,7.32,19.67,108.2,88.4,0,864,889
2,2017-09-19 13:30:00,6.5,262.271,"Tue Sep 19 2017",6.687,7.53,19.66,103.6,83.5,0,864,890
2,2017-09-19 13:45:00,6.75,262.281,"Tue Sep 19 2017",6.662,7.99,19.67,100,78.2,0,864,891
2,2017-09-19 14:00:00,7,262.292,"Tue Sep 19 2017",6.549,8.39,19.63,100,75.6,0,865,892
2,2017-09-19 14:15:00,7.25,262.302,"Tue Sep 19 2017",6.597,8.68,19.64,100,73.8,0,865,893
2,2017-09-19 14:30:00,7.5,262.312,"Tue Sep 19 2017",7.07,9.02,19.6,100,71.6,0,865,894
2,2017-09-19 14:45:00,7.75,262.323,"Tue Sep 19 2017",8.14,9.32,19.59,99.9,71.5,0,865,895
2,2017-09-19 15:00:00,8,262.333,"Tue Sep 19 2017",9.4,9.83,19.57,96.7,71.8,0,865,896
2,2017-09-19 15:15:00,8.25,262.344,"Tue Sep 19 2017",10.37,10.21,19.58,93.7,71.5,0,865,897
2,2017-09-19 15:30:00,8.5,262.354,"Tue Sep 19 2017",10.99,10.19,19.52,90.8,69.6,0,865,898
2,2017-09-19 15:45:00,8.75,262.365,"Tue Sep 19 2017",11.63,10.16,19.5,85.4,68.9,0,865,899
2,2017-09-19 16:00:00,9,262.375,"Tue Sep 19 2017",11.94,10.65,19.49,83.7,67.06,0,865,900
2,2017-09-19 16:15:00,9.25,262.385,"Tue Sep 19 2017",11.53,11.05,19.48,86.6,67.09,0,865,901
2,2017-09-19 16:30:00,9.5,262.396,"Tue Sep 19 2017",11.47,11.32,19.45,89.2,67.37,0,866,902
2,2017-09-19 16:45:00,9.75,262.406,"Tue Sep 19 2017",11.7,11.58,19.46,87.3,65.95,0,866,903
2,2017-09-19 17:00:00,10,262.417,"Tue Sep 19 2017",12.2,11.72,19.41,87,65.92,0,866,904
2,2017-09-19 17:15:00,10.25,262.427,"Tue Sep 19 2017",13.27,12.16,19.4,80.5,61.89,0,866,905
2,2017-09-19 17:30:00,10.5,262.438,"Tue Sep 19 2017",14.32,12.37,19.37,74.6,59.78,0,866,906
2,2017-09-19 17:45:00,10.75,262.448,"Tue Sep 19 2017",14.62,12.26,19.36,73.8,60.45,0,866,907
2,2017-09-19 18:00:00,11,262.458,"Tue Sep 19 2017",14.2,12.34,19.34,77.8,62.51,0,865,908
2,2017-09-19 18:15:00,11.25,262.469,"Tue Sep 19 2017",14.39,12.71,19.34,76.4,60.83,0,865,909
2,2017-09-19 18:30:00,11.5,262.479,"Tue Sep 19 2017",14.76,12.77,19.31,72.7,58.14,0,865,910
2,2017-09-19 18:45:00,11.75,262.49,"Tue Sep 19 2017",15.3,12.99,19.3,69.98,56.51,0,865,911
2,2017-09-19 19:00:00,12,262.5,"Tue Sep 19 2017",16.09,13.43,19.29,68.28,56.07,0,865,912
2,2017-09-19 19:15:00,12.25,262.51,"Tue Sep 19 2017",16.32,13.69,19.28,66.91,54.76,0,865,913
2,2017-09-19 19:30:00,12.5,262.521,"Tue Sep 19 2017",16.79,13.95,19.26,62.44,51.54,0,865,914
2,2017-09-19 19:45:00,12.75,262.531,"Tue Sep 19 2017",17.05,13.75,19.26,59.88,49.02,0,865,915
2,2017-09-19 20:00:00,13,262.542,"Tue Sep 19 2017",16.78,14.08,19.24,59.92,47.93,0,865,916
2,2017-09-19 20:15:00,13.25,262.552,"Tue Sep 19 2017",16.94,14.17,19.23,57.85,46.42,0,865,917
2,2017-09-19 20:30:00,13.5,262.562,"Tue Sep 19 2017",17.08,14.38,19.22,56.17,44.4,0,865,918
2,2017-09-19 20:45:00,13.75,262.573,"Tue Sep 19 2017",17.22,14.32,19.21,56.33,44.99,0,865,919
2,2017-09-19 21:00:00,14,262.583,"Tue Sep 19 2017",16.9,14.41,19.21,56.37,44.44,0,865,920
2,2017-09-19 21:15:00,14.25,262.594,"Tue Sep 19 2017",17,14.51,19.21,54.72,42.79,0,865,921
2,2017-09-19 21:30:00,14.5,262.604,"Tue Sep 19 2017",16.76,14.43,19.2,53.38,40.82,0,865,922
2,2017-09-19 21:45:00,14.75,262.615,"Tue Sep 19 2017",16.89,14.66,19.2,51.39,38.55,0,865,923
2,2017-09-19 22:00:00,15,262.625,"Tue Sep 19 2017",16.94,14.98,19.21,50.73,37.52,0,864,924
2,2017-09-19 22:15:00,15.25,262.635,"Tue Sep 19 2017",16.61,14.59,19.21,51,37.97,0,865,925
2,2017-09-19 22:30:00,15.5,262.646,"Tue Sep 19 2017",16.43,14.61,19.22,53.39,38.56,0,865,926
2,2017-09-19 22:45:00,15.75,262.656,"Tue Sep 19 2017",15.89,14.66,19.22,54.86,38.2,0,865,927
2,2017-09-19 23:00:00,16,262.667,"Tue Sep 19 2017",15.08,14.93,19.23,59.59,38.68,0,865,928
2,2017-09-19 23:15:00,16.25,262.677,"Tue Sep 19 2017",14.68,14.75,19.25,59.77,38.08,0,865,929
2,2017-09-19 23:30:00,16.5,262.688,"Tue Sep 19 2017",14.28,14.66,19.26,60.85,38.59,0,865,930
2,2017-09-19 23:45:00,16.75,262.698,"Tue Sep 19 2017",13.94,14.47,19.27,61.7,38.54,0,865,931
2,2017-09-20,17,262.708,"Tue Sep 19 2017",13.55,14.3,19.28,62.92,39.63,0,865,932
2,2017-09-20 00:15:00,17.25,262.719,"Tue Sep 19 2017",13.18,14.15,19.29,66.76,39.97,0,865,933
2,2017-09-20 00:30:00,17.5,262.729,"Tue Sep 19 2017",12.65,13.74,19.31,67.22,41.32,0,865,934
2,2017-09-20 00:45:00,17.75,262.74,"Tue Sep 19 2017",12.31,13.47,19.32,69.7,42.99,0,865,935
2,2017-09-20 01:00:00,18,262.75,"Tue Sep 19 2017",11.87,12.94,19.33,71.7,45.34,0,865,936
2,2017-09-20 01:15:00,18.25,262.76,"Tue Sep 19 2017",11.37,12.34,19.35,72.9,46.84,0,865,937
2,2017-09-20 01:30:00,18.5,262.771,"Tue Sep 19 2017",11.04,12.01,19.36,72.7,47.89,0,865,938
2,2017-09-20 01:45:00,18.75,262.781,"Tue Sep 19 2017",10.8,11.87,19.37,72.8,48.49,0,865,939
2,2017-09-20 02:00:00,19,262.792,"Tue Sep 19 2017",10.57,11.86,19.39,73.3,48.71,0,865,940
2,2017-09-20 02:15:00,19.25,262.802,"Tue Sep 19 2017",10.57,11.9,19.41,73.6,48.61,0,865,941
2,2017-09-20 02:30:00,19.5,262.812,"Tue Sep 19 2017",10.72,11.96,19.41,72.8,48.26,0,865,942
2,2017-09-20 02:45:00,19.75,262.823,"Tue Sep 19 2017",10.59,11.8,19.42,73.8,48.94,0,865,943
2,2017-09-20 03:00:00,20,262.833,"Tue Sep 19 2017",10.26,11.93,19.43,74.9,48.79,0,865,944
2,2017-09-20 03:15:00,20.25,262.844,"Tue Sep 19 2017",10.36,11.86,19.44,74.6,49.15,0,865,945
2,2017-09-20 03:30:00,20.5,262.854,"Tue Sep 19 2017",10.5,11.85,19.45,74.2,49.27,0,865,946
2,2017-09-20 03:45:00,20.75,262.865,"Tue Sep 19 2017",10.58,11.75,19.46,74.1,49.94,0,865,947
2,2017-09-20 04:00:00,21,262.875,"Tue Sep 19 2017",10.53,11.8,19.46,74.4,49.58,0,865,948
2,2017-09-20 04:15:00,21.25,262.885,"Tue Sep 19 2017",10.46,11.98,19.47,74.7,48.46,0,865,949
2,2017-09-20 04:30:00,21.5,262.896,"Tue Sep 19 2017",10.54,12.09,19.46,74.2,48.34,0,865,950
2,2017-09-20 04:45:00,21.75,262.906,"Tue Sep 19 2017",10.49,11.98,19.46,74.3,48.66,0,865,951
2,2017-09-20 05:00:00,22,262.917,"Tue Sep 19 2017",10.53,12.04,19.46,74.1,48.41,0,865,952
2,2017-09-20 05:15:00,22.25,262.927,"Tue Sep 19 2017",10.58,11.93,19.47,73.8,48.99,0,865,953
2,2017-09-20 05:30:00,22.5,262.938,"Tue Sep 19 2017",10.51,11.77,19.46,74,49.42,0,865,954
2,2017-09-20 05:45:00,22.75,262.948,"Tue Sep 19 2017",10.27,11.64,19.46,75.2,49.67,0,865,955
2,2017-09-20 06:00:00,23,262.958,"Tue Sep 19 2017",9.93,11.63,19.45,77.1,49.4,0,865,956
2,2017-09-20 06:15:00,23.25,262.969,"Tue Sep 19 2017",9.74,11.58,19.44,77.2,49.21,0,865,957
2,2017-09-20 06:30:00,23.5,262.979,"Tue Sep 19 2017",9.63,11.76,19.44,77.1,48.42,0,865,958
2,2017-09-20 06:45:00,23.75,262.99,"Tue Sep 19 2017",9.76,11.82,19.43,76.6,48.11,0,865,959
2,2017-09-20 07:00:00,0,263,"Wed Sep 20 2017",9.93,11.86,19.42,75.5,47.64,0,865,960
2,2017-09-20 07:15:00,0.25,263.01,"Wed Sep 20 2017",9.92,11.68,19.41,75.8,48.01,0,865,961
2,2017-09-20 07:30:00,0.5,263.021,"Wed Sep 20 2017",9.6,11.86,19.4,76.4,46.69,0,865,962
2,2017-09-20 07:45:00,0.75,263.031,"Wed Sep 20 2017",9.79,12.05,19.38,75.2,43.82,0,865,963
2,2017-09-20 08:00:00,1,263.042,"Wed Sep 20 2017",9.94,12.16,19.38,71.2,42.78,0,865,964
2,2017-09-20 08:15:00,1.25,263.052,"Wed Sep 20 2017",10.2,12.09,19.37,69.9,43.64,0,865,965
2,2017-09-20 08:30:00,1.5,263.062,"Wed Sep 20 2017",9.86,11.87,19.36,72.4,44.93,0,864,966
2,2017-09-20 08:45:00,1.75,263.073,"Wed Sep 20 2017",9.58,11.86,19.34,74.3,46.11,0,864,967
2,2017-09-20 09:00:00,2,263.083,"Wed Sep 20 2017",9.25,11.49,19.33,77.1,47.06,0,864,968
2,2017-09-20 09:15:00,2.25,263.094,"Wed Sep 20 2017",8.98,11.09,19.33,78.1,47.29,0,864,969
2,2017-09-20 09:30:00,2.5,263.104,"Wed Sep 20 2017",9.06,11.21,19.3,77.3,46.46,0,864,970
2,2017-09-20 09:45:00,2.75,263.115,"Wed Sep 20 2017",9.25,11.55,19.28,75.8,44.88,0,864,971
2,2017-09-20 10:00:00,3,263.125,"Wed Sep 20 2017",9.73,11.77,19.27,73.1,43.87,0,864,972
2,2017-09-20 10:15:00,3.25,263.135,"Wed Sep 20 2017",10.42,11.87,19.25,70.4,43.33,0,864,973
2,2017-09-20 10:30:00,3.5,263.146,"Wed Sep 20 2017",10.58,11.59,19.24,71.2,45.1,0,864,974
2,2017-09-20 10:45:00,3.75,263.156,"Wed Sep 20 2017",10.51,11.41,19.23,72.7,45.87,0,864,975
2,2017-09-20 11:00:00,4,263.167,"Wed Sep 20 2017",10.36,11.34,19.2,73.5,45.87,0,864,976
2,2017-09-20 11:15:00,4.25,263.177,"Wed Sep 20 2017",10.26,11.32,19.19,73.5,45.08,0,864,977
2,2017-09-20 11:30:00,4.5,263.188,"Wed Sep 20 2017",10.36,11.42,19.17,71.7,44.42,0,864,978
2,2017-09-20 11:45:00,4.75,263.198,"Wed Sep 20 2017",10.34,11.6,19.15,71.6,43.38,0,864,979
2,2017-09-20 12:00:00,5,263.208,"Wed Sep 20 2017",10.3,11.58,19.13,69.66,42.21,0,863,980
2,2017-09-20 12:15:00,5.25,263.219,"Wed Sep 20 2017",10.37,11.56,19.11,66.65,41.75,0,863,981
2,2017-09-20 12:30:00,5.5,263.229,"Wed Sep 20 2017",10.48,11.38,19.1,65.51,43.26,0,863,982
2,2017-09-20 12:45:00,5.75,263.24,"Wed Sep 20 2017",10.64,11.26,19.08,65.61,44.35,0,863,983
2,2017-09-20 13:00:00,6,263.25,"Wed Sep 20 2017",10.63,11.08,19.06,66.77,44.29,0,863,984
2,2017-09-20 13:15:00,6.25,263.26,"Wed Sep 20 2017",10.53,10.69,19.05,67.63,46.46,0,863,985
2,2017-09-20 13:30:00,6.5,263.271,"Wed Sep 20 2017",10.56,10.4,19.03,69.72,48.94,0,863,986
2,2017-09-20 13:45:00,6.75,263.281,"Wed Sep 20 2017",10.52,10.18,19.01,72.3,51.05,0,863,987
2,2017-09-20 14:00:00,7,263.292,"Wed Sep 20 2017",10.39,9.87,18.99,74.6,54.01,0,863,988
2,2017-09-20 14:15:00,7.25,263.302,"Wed Sep 20 2017",10.38,9.74,18.99,75.3,56.44,0,863,989
2,2017-09-20 14:30:00,7.5,263.312,"Wed Sep 20 2017",10.41,9.8,18.96,76.2,57.04,0,863,990
2,2017-09-20 14:45:00,7.75,263.323,"Wed Sep 20 2017",10.68,10.09,18.93,76.4,56,0,863,991
2,2017-09-20 15:00:00,8,263.333,"Wed Sep 20 2017",11.16,10.49,18.92,74.2,54.01,0,863,992
2,2017-09-20 15:15:00,8.25,263.344,"Wed Sep 20 2017",11.57,10.7,18.9,72.3,53.81,0,863,993
2,2017-09-20 15:30:00,8.5,263.354,"Wed Sep 20 2017",11.78,10.81,18.88,72.8,55.34,0,863,994
2,2017-09-20 15:45:00,8.75,263.365,"Wed Sep 20 2017",12.47,11.47,18.87,72.9,55.92,0,863,995
2,2017-09-20 16:00:00,9,263.375,"Wed Sep 20 2017",12.64,11.49,18.85,73.4,56.93,0,863,996
2,2017-09-20 16:15:00,9.25,263.385,"Wed Sep 20 2017",13.09,11.8,18.83,73.9,58.06,0,863,997
2,2017-09-20 16:30:00,9.5,263.396,"Wed Sep 20 2017",12.98,11.8,18.81,75.3,58.85,0,863,998
2,2017-09-20 16:45:00,9.75,263.406,"Wed Sep 20 2017",13.47,12.1,18.79,75.2,58.99,0,863,999
2,2017-09-20 17:00:00,10,263.417,"Wed Sep 20 2017",13.98,12.6,18.78,74.9,58.81,0,863,1000
2,2017-09-20 17:15:00,10.25,263.427,"Wed Sep 20 2017",14.61,12.65,18.77,73.5,59.61,0,863,1001
2,2017-09-20 17:30:00,10.5,263.438,"Wed Sep 20 2017",14.6,12.64,18.75,74.2,60.75,0,863,1002
2,2017-09-20 17:45:00,10.75,263.448,"Wed Sep 20 2017",14.25,12.36,18.75,76.3,62.69,0,863,1003
2,2017-09-20 18:00:00,11,263.458,"Wed Sep 20 2017",14.28,12.53,18.73,76.9,62.5,0,863,1004
2,2017-09-20 18:15:00,11.25,263.469,"Wed Sep 20 2017",14.66,12.65,18.72,76.6,63.2,0,863,1005
2,2017-09-20 18:30:00,11.5,263.479,"Wed Sep 20 2017",14.32,12.46,18.71,79.3,65.9,0,863,1006
2,2017-09-20 18:45:00,11.75,263.49,"Wed Sep 20 2017",14.59,12.68,18.7,80,66.43,0,863,1007
2,2017-09-20 19:00:00,12,263.5,"Wed Sep 20 2017",14.4,12.61,18.69,80.8,66.96,0,862,1008
2,2017-09-20 19:15:00,12.25,263.51,"Wed Sep 20 2017",13.98,12.35,18.68,82.8,69.04,0,862,1009
2,2017-09-20 19:30:00,12.5,263.521,"Wed Sep 20 2017",13.59,12.17,18.68,85.7,71.2,0,862,1010
2,2017-09-20 19:45:00,12.75,263.531,"Wed Sep 20 2017",13.49,12.26,18.67,87.7,72.7,0,862,1011
2,2017-09-20 20:00:00,13,263.542,"Wed Sep 20 2017",13.36,12.13,18.67,89,73.9,0,862,1012
2,2017-09-20 20:15:00,13.25,263.552,"Wed Sep 20 2017",13.31,12.05,18.67,89.5,74.9,0,862,1013
2,2017-09-20 20:30:00,13.5,263.562,"Wed Sep 20 2017",13,11.91,18.67,92.1,76.7,0,861,1014
2,2017-09-20 20:45:00,13.75,263.573,"Wed Sep 20 2017",13.01,11.9,18.67,93,77.9,0,861,1015
2,2017-09-20 21:00:00,14,263.583,"Wed Sep 20 2017",12.96,11.83,18.67,93.6,78.4,0,861,1016
2,2017-09-20 21:15:00,14.25,263.594,"Wed Sep 20 2017",12.91,11.77,18.67,94.8,80.5,0,861,1017
2,2017-09-20 21:30:00,14.5,263.604,"Wed Sep 20 2017",12.78,11.63,18.67,96.6,83.4,0,861,1018
2,2017-09-20 21:45:00,14.75,263.615,"Wed Sep 20 2017",12.54,11.44,18.68,98.5,86.1,0,861,1019
2,2017-09-20 22:00:00,15,263.625,"Wed Sep 20 2017",12.35,11.25,18.68,99.7,88,0,861,1020
2,2017-09-20 22:15:00,15.25,263.635,"Wed Sep 20 2017",12.31,11.23,18.7,100,88.3,0,861,1021
2,2017-09-20 22:30:00,15.5,263.646,"Wed Sep 20 2017",12.02,11.08,18.69,100,88.8,0,861,1022
2,2017-09-20 22:45:00,15.75,263.656,"Wed Sep 20 2017",11.77,10.92,18.7,100,90.3,0,860,1023
2,2017-09-20 23:00:00,16,263.667,"Wed Sep 20 2017",11.5,10.72,18.7,100,92.5,0,860,1024
2,2017-09-20 23:15:00,16.25,263.677,"Wed Sep 20 2017",11.36,10.67,18.71,100,94.1,0,860,1025
2,2017-09-20 23:30:00,16.5,263.688,"Wed Sep 20 2017",11.25,10.52,18.73,100,95.4,0.254,860,1026
2,2017-09-20 23:45:00,16.75,263.698,"Wed Sep 20 2017",11.02,10.3,18.74,100,95.9,0,860,1027
2,2017-09-21,17,263.708,"Wed Sep 20 2017",10.93,10.3,18.74,100,96.3,0,860,1028
2,2017-09-21 00:15:00,17.25,263.719,"Wed Sep 20 2017",10.9,10.25,18.74,100,96.7,0.254,860,1029
2,2017-09-21 00:30:00,17.5,263.729,"Wed Sep 20 2017",10.44,9.75,18.76,100,96.5,0,860,1030
2,2017-09-21 00:45:00,17.75,263.74,"Wed Sep 20 2017",10.33,10.01,18.76,100,96.4,0,860,1031
2,2017-09-21 01:00:00,18,263.75,"Wed Sep 20 2017",10.54,10.18,18.77,100.6,96.8,0,860,1032
2,2017-09-21 01:15:00,18.25,263.76,"Wed Sep 20 2017",10.54,10.04,18.78,100.8,96.9,0,860,1033
2,2017-09-21 01:30:00,18.5,263.771,"Wed Sep 20 2017",10.37,9.81,18.78,105,97.1,0,860,1034
2,2017-09-21 01:45:00,18.75,263.781,"Wed Sep 20 2017",10.03,9.35,18.78,101,97.2,0,860,1035
2,2017-09-21 02:00:00,19,263.792,"Wed Sep 20 2017",9.58,8.96,18.79,102,97.3,0,860,1036
2,2017-09-21 02:15:00,19.25,263.802,"Wed Sep 20 2017",9.38,8.86,18.79,108.1,97.6,0,860,1037
2,2017-09-21 02:30:00,19.5,263.812,"Wed Sep 20 2017",9.26,8.67,18.8,108.1,97.8,0,860,1038
2,2017-09-21 02:45:00,19.75,263.823,"Wed Sep 20 2017",8.96,8.47,18.81,108.1,97.9,0,859,1039
2,2017-09-21 03:00:00,20,263.833,"Wed Sep 20 2017",8.79,8.27,18.81,108.2,98,0,860,1040
2,2017-09-21 03:15:00,20.25,263.844,"Wed Sep 20 2017",8.56,8,18.81,108.2,98,0,860,1041
2,2017-09-21 03:30:00,20.5,263.854,"Wed Sep 20 2017",8.31,7.85,18.82,108.2,98.2,0,859,1042
2,2017-09-21 03:45:00,20.75,263.865,"Wed Sep 20 2017",8.22,7.78,18.81,108.3,98.3,0,859,1043
2,2017-09-21 04:00:00,21,263.875,"Wed Sep 20 2017",8.05,7.56,18.82,108.3,98.3,0,859,1044
2,2017-09-21 04:15:00,21.25,263.885,"Wed Sep 20 2017",7.83,7.19,18.81,108.2,98.3,0,860,1045
2,2017-09-21 04:30:00,21.5,263.896,"Wed Sep 20 2017",7.57,6.95,18.81,108.2,98.3,0,860,1046
2,2017-09-21 04:45:00,21.75,263.906,"Wed Sep 20 2017",7.36,6.695,18.82,107.3,98.3,0,860,1047
2,2017-09-21 05:00:00,22,263.917,"Wed Sep 20 2017",7.24,6.613,18.81,107.7,98.3,0,860,1048
2,2017-09-21 05:15:00,22.25,263.927,"Wed Sep 20 2017",7.12,6.506,18.8,106.4,98.4,0,860,1049
2,2017-09-21 05:30:00,22.5,263.938,"Wed Sep 20 2017",7.07,6.501,18.8,107.2,98.4,0,860,1050
2,2017-09-21 05:45:00,22.75,263.948,"Wed Sep 20 2017",7.03,6.481,18.78,107.5,98.4,0,860,1051
2,2017-09-21 06:00:00,23,263.958,"Wed Sep 20 2017",6.983,6.458,18.79,108.1,98.4,0,860,1052
2,2017-09-21 06:15:00,23.25,263.969,"Wed Sep 20 2017",6.959,6.538,18.78,108.2,98.5,0,860,1053
2,2017-09-21 06:30:00,23.5,263.979,"Wed Sep 20 2017",7.02,6.541,18.78,108.3,98.5,0,860,1054
2,2017-09-21 06:45:00,23.75,263.99,"Wed Sep 20 2017",6.864,6.353,18.79,108.2,98.5,0,860,1055
2,2017-09-21 07:00:00,0,264,"Thu Sep 21 2017",6.809,6.239,18.77,108.2,98.5,0,860,1056
2,2017-09-21 07:15:00,0.25,264.01,"Thu Sep 21 2017",6.706,6.161,18.75,108.1,98.5,0,859,1057
2,2017-09-21 07:30:00,0.5,264.021,"Thu Sep 21 2017",6.703,6.148,18.75,108.1,98.5,0,859,1058
2,2017-09-21 07:45:00,0.75,264.031,"Thu Sep 21 2017",6.659,6.134,18.76,104,98.5,0,859,1059
2,2017-09-21 08:00:00,1,264.042,"Thu Sep 21 2017",6.628,6.111,18.74,100.8,98.5,0,859,1060
2,2017-09-21 08:15:00,1.25,264.052,"Thu Sep 21 2017",6.629,6.091,18.71,102,98.6,0,859,1061
2,2017-09-21 08:30:00,1.5,264.062,"Thu Sep 21 2017",6.658,6.102,18.72,102.3,98.6,0,859,1062
2,2017-09-21 08:45:00,1.75,264.073,"Thu Sep 21 2017",6.58,5.981,18.7,100.7,98.6,0,859,1063
2,2017-09-21 09:00:00,2,264.083,"Thu Sep 21 2017",6.493,5.857,18.69,101.1,98.5,0,859,1064
2,2017-09-21 09:15:00,2.25,264.094,"Thu Sep 21 2017",6.416,5.822,18.68,100,98.6,0,859,1065
2,2017-09-21 09:30:00,2.5,264.104,"Thu Sep 21 2017",6.361,5.816,18.67,100,98.6,0,859,1066
2,2017-09-21 09:45:00,2.75,264.115,"Thu Sep 21 2017",6.367,5.896,18.65,100.1,98.6,0,859,1067
2,2017-09-21 10:00:00,3,264.125,"Thu Sep 21 2017",6.213,5.77,18.65,100,98.6,0,859,1068
2,2017-09-21 10:15:00,3.25,264.135,"Thu Sep 21 2017",5.94,5.587,18.63,100,98.6,0,859,1069
2,2017-09-21 10:30:00,3.5,264.146,"Thu Sep 21 2017",5.64,5.369,18.62,100,98.5,0,859,1070
2,2017-09-21 10:45:00,3.75,264.156,"Thu Sep 21 2017",5.414,5.29,18.57,100.7,98.5,0,858,1071
2,2017-09-21 11:00:00,4,264.167,"Thu Sep 21 2017",5.399,5.276,18.6,105.6,98.5,0,858,1072
2,2017-09-21 11:15:00,4.25,264.177,"Thu Sep 21 2017",5.316,5.163,18.59,107,98.5,0,858,1073
2,2017-09-21 11:30:00,4.5,264.188,"Thu Sep 21 2017",5.129,4.983,18.57,106.8,98.5,0,858,1074
2,2017-09-21 11:45:00,4.75,264.198,"Thu Sep 21 2017",4.932,4.857,18.58,106,98.5,0,858,1075
2,2017-09-21 12:00:00,5,264.208,"Thu Sep 21 2017",4.859,4.9,18.55,108.1,98.5,0,858,1076
2,2017-09-21 12:15:00,5.25,264.219,"Thu Sep 21 2017",4.772,4.898,18.54,108.1,98.5,0,859,1077
2,2017-09-21 12:30:00,5.5,264.229,"Thu Sep 21 2017",4.62,4.932,18.53,108.1,98.5,0,859,1078
